PASCO,LACOOCHEE ELEMENTARY SCHOOL,83,28,99,NO,YES,N,71,95,"38815 CUMMER RD DADE CITY, FL 33523-6748",28.457636,-82.174142,155
PASCO,RODNEY B. COX ELEMENTARY SCHOOL,89,30,99,NO,YES,N,94,96,"37615 MARTIN LUTHER KING BLVD DADE CITY, FL 33523-3099",28.368736,-82.19332,156
PINELLAS,CAMPBELL PARK ELEMENTARY SCHOOL,67,22,99,NO,YES,N,86,73,"1051 7TH AVE S ST PETERSBURG, FL 33705-1903",27.763712,-82.649561,157
PINELLAS,FAIRMOUNT PARK ELEMENTARY SCHOOL,47,16,98,NO,YES,N,90,77,"575 41ST ST S ST PETERSBURG, FL 33711-1514",27.765149,-82.690111,158
PINELLAS,HIGH POINT ELEMENTARY SCHOOL,85,28,99,NO,YES,N,72,59,"5921 150TH AVE N CLEARWATER, FL 33760-2135",27.909661,-82.714227,159
PINELLAS,LAKEWOOD ELEMENTARY SCHOOL,64,21,100,NO,YES,N,86,70,"4151 6TH ST S ST PETERSBURG, FL 33705-3909",27.731319,-82.641653,160
PINELLAS,MAXIMO ELEMENTARY SCHOOL,45,15,99,NO,YES,N,93,64,"4850 31ST ST S ST PETERSBURG, FL 33712-4327",27.724469,-82.673183,161
PINELLAS,MELROSE ELEMENTARY SCHOOL,34,11,99,NO,YES,N,91,78,"1752 13TH AVE S ST PETERSBURG, FL 33712-2414",27.757226,-82.657406,162
PINELLAS,SANDY LANE ELEMENTARY SCHOOL,87,29,98,NO,YES,N,75,69,"1360 SANDY LN CLEARWATER, FL 33755-2040",27.986301,-82.781155,163
POLK,COMBEE ELEMENTARY SCHOOL,63,21,98,NO,YES,N,56,76,"2805 MORGAN COMBEE RD LAKELAND, FL 33801-2937",28.061576,-81.901748,164
POLK,CRYSTAL LAKE ELEMENTARY SCHOOL,83,28,98,NO,YES,N,68,77,"700 GALVIN DR LAKELAND, FL 33801-6216",28.033859,-81.912819,165
POLK,EASTSIDE ELEMENTARY SCHOOL,72,24,99,NO,YES,N,91,63,"1820 JOHNSON AVE E HAINES CITY, FL 33844-4628",28.114986,-81.615938,166
POLK,KATHLEEN MIDDLE SCHOOL,146,29,97,NO,YES,N,50,62,"3627 KATHLEEN PNES LAKELAND, FL 33810-1955",28.124741,-82.019644,167
POLK,LAKE ALFRED-ADDAIR MIDDLE SCHOOL,154,31,96,NO,YES,N,70,65,"925 BUENA VISTA DR N LAKE ALFRED, FL 33850-2037",28.10545,-81.728071,168
POLK,LAKE MARION CREEK MIDDLE SCHOOL,153,31,99,NO,YES,N,90,59,"3055 LAKE MARION CREEK DR POINCIANA, FL 34759",28.062377,-81.493591,169
PUTNAM,MELLON ELEMENTARY SCHOOL,70,23,98,NO,YES,N,66,94,"301 MELLON RD PALATKA, FL 32177-4017",29.644401,-81.666652,170
PUTNAM,WILLIAM D. MOSELEY ELEMENTARY SCHOOL,91,30,100,NO,YES,N,80,95,"1100 HUSSON AVE PALATKA, FL 32177-5440",29.637658,-81.655051,171
ST. JOHNS,ST. PAUL SCHOOL OF EXCELLENCE (SPSE),33,17,100,YES,YES,N,98,98,"85 MARTIN LUTHER KING AVE ST AUGUSTINE, FL 32084-4832",29.886857,-81.31488,172
ST. LUCIE,CHESTER A. MOORE ELEMENTARY SCHOOL,70,23,99,NO,YES,N,94,78,"827 N 29TH ST FORT PIERCE, FL 34947-5911",27.456872,-80.353957,173
ST. LUCIE,ST. LUCIE ELEMENTARY SCHOOL,83,28,99,NO,YES,N,93,70,"2020 S 13TH ST FORT PIERCE, FL 34950-5237",27.427218,-80.336335,174
SEMINOLE,HOPPER CENTER,39,20,100,NO,YES,N,65,77,"612 NEWPORT AVE ALTAMONTE SPRINGS, FL 32701-6340",28.648583,-81.371278,175
SUMTER,SUMTER ALTERNATIVES,15,15,N/A,NO,NO,A,49,92,"709 N WEST ST BUSHNELL, FL 33513-5106",28.67259,-82.120773,176
VOLUSIA,EDITH I. STARKE ELEMENTARY SCHOOL,92,31,100,NO,YES,N,82,98,"730 S PARSONS AVE DELAND, FL 32720-6883",29.014573,-81.308688,177
VOLUSIA,ELEARNING EAST,8,8,N/A,NO,NO,N,20,27,"1250 REED CANAL RD PORT ORANGE, FL 32129-9106",29.149917,-81.027399,178
VOLUSIA,ELEARNING WEST,0,0,N/A,NO,NO,N,45,32,"1000 W RHODE ISLAND AVE ORANGE CITY, FL 32763-8836",28.932051,-81.313244,179
